Open time,FIROUSDT,DEXEUSDT,ERNUSDT,HARDUSDT,STMXUSDT,DIAUSDT,PNTUSDT,UMAUSDT,SFPUSDT,MLNUSDT,DATAUSDT,PONDUSDT,ANKRUSDT,DENTUSDT,LINAUSDT,SUNUSDT,ARDRUSDT,DOCKUSDT,CTSIUSDT,KMDUSDT,OGNUSDT,SCUSDT,BELUSDT,CELOUSDT,IOTXUSDT,LTOUSDT,OXTUSDT,QTUMUSDT,ZENUSDT,BANDUSDT
2025-09-04 14:00:00,,7.345,,,,0.6976,,1.337,0.4589,7.65,0.01545,0.0081,0.01474,0.000731,,0.02187,0.08299,,0.0742,,0.0608,0.002967,0.2366,0.2922,0.02741,,0.0527,2.757,6.988,0.737
2025-09-04 15:00:00,,7.338,,,,0.6924,,1.329,0.4571,7.63,0.01536,0.00812,0.01467,0.000726,,0.02186,0.08215,,0.0737,,0.0604,0.002952,0.2357,0.2887,0.02739,,0.0526,2.787,6.957,0.733
2025-09-04 16:00:00,,7.331,,,,0.6907,,1.321,0.4553,7.55,0.01529,0.00805,0.01459,0.000722,,0.02175,0.08205,,0.0734,,0.0597,0.002943,0.2349,0.2884,0.02736,,0.0523,2.749,6.909,0.721
2025-09-04 17:00:00,,7.308,,,,0.6911,,1.328,0.4554,7.67,0.01536,0.00802,0.01465,0.000722,,0.02178,0.08206,,0.0741,,0.0597,0.002946,0.2346,0.2881,0.02737,,0.0523,2.738,6.926,0.716
2025-09-04 18:00:00,,7.292,,,,0.6915,,1.328,0.4541,7.65,0.01527,0.00814,0.01458,0.000721,,0.02177,0.08209,,0.0736,,0.0599,0.002944,0.2345,0.2876,0.02735,,0.0522,2.735,6.915,0.715
2025-09-04 19:00:00,,7.292,,,,0.6901,,1.323,0.4516,7.64,0.01525,0.00806,0.01452,0.000715,,0.02174,0.08167,,0.073,,0.0599,0.00294,0.2336,0.2864,0.02732,,0.0519,2.687,6.88,0.711
2025-09-04 20:00:00,,7.268,,,,0.6883,,1.32,0.4495,7.64,0.01518,0.00799,0.01452,0.000712,,0.0217,0.0816,,0.0728,,0.06,0.00294,0.2334,0.2864,0.0273,,0.052,2.678,6.877,0.709
2025-09-04 21:00:00,,7.25,,,,0.691,,1.328,0.4505,7.65,0.01519,0.00802,0.01456,0.000718,,0.02177,0.08194,,0.0732,,0.0605,0.002945,0.2339,0.2881,0.02734,,0.0523,2.706,6.909,0.715
2025-09-04 22:00:00,,7.237,,,,0.7012,,1.336,0.4516,7.71,0.01535,0.00807,0.01459,0.000725,,0.02165,0.08191,,0.0737,,0.0606,0.002952,0.2355,0.2892,0.02733,,0.0523,2.735,6.945,0.72
2025-09-04 23:00:00,,7.23,,,,0.7014,,1.342,0.4544,7.75,0.01548,0.00811,0.0147,0.000732,,0.02175,0.08206,,0.0741,,0.0612,0.002979,0.2366,0.2911,0.02736,,0.0528,2.752,6.982,0.723
2025-09-05 00:00:00,,7.248,,,,0.6984,,1.328,0.4522,7.7,0.01521,0.00808,0.01459,0.000721,,0.02167,0.08187,,0.0742,,0.0609,0.002958,0.2348,0.2882,0.02728,,0.0524,2.745,6.9,0.714
2025-09-05 01:00:00,,7.29,,,,0.7013,,1.331,0.4566,7.77,0.01542,0.00813,0.01469,0.000726,,0.02168,0.08192,,0.075,,0.0616,0.002966,0.2365,0.2901,0.02739,,0.0533,2.693,6.963,0.725
2025-09-05 02:00:00,,7.282,,,,0.7042,,1.341,0.4567,7.76,0.01546,0.00816,0.01475,0.00073,,0.02153,0.08219,,0.0745,,0.0612,0.002971,0.2374,0.2929,0.02734,,0.0528,2.724,7.006,0.721
2025-09-05 03:00:00,,7.269,,,,0.7069,,1.347,0.457,7.77,0.01547,0.00816,0.01475,0.000734,,0.02166,0.0822,,0.0749,,0.0616,0.002972,0.2376,0.2938,0.02733,,0.0531,2.756,7.0,0.722
2025-09-05 04:00:00,,7.291,,,,0.7143,,1.353,0.4579,7.76,0.0155,0.00817,0.01475,0.000735,,0.02163,0.08272,,0.0747,,0.0618,0.002971,0.2372,0.2945,0.02737,,0.0532,2.748,7.023,0.72
2025-09-05 05:00:00,,7.305,,,,0.7164,,1.352,0.4581,7.77,0.01547,0.00817,0.01471,0.000737,,0.02149,0.0828,,0.0749,,0.0621,0.002973,0.2369,0.2939,0.02731,,0.0532,2.768,7.02,0.719
2025-09-05 06:00:00,,7.248,,,,0.7197,,1.354,0.4588,7.79,0.01549,0.00833,0.01473,0.000738,,0.02129,0.0829,,0.0752,,0.0616,0.002982,0.2374,0.2945,0.0273,,0.053,2.773,7.023,0.722
2025-09-05 07:00:00,,7.263,,,,0.7308,,1.352,0.4589,7.8,0.01547,0.00825,0.01469,0.000739,,0.02124,0.08294,,0.0754,,0.0616,0.002979,0.2368,0.2934,0.02733,,0.053,2.793,7.012,0.72
2025-09-05 08:00:00,,7.227,,,,0.7392,,1.372,0.4618,7.89,0.01566,0.00829,0.01485,0.000749,,0.02143,0.08327,,0.0762,,0.0624,0.003008,0.2403,0.297,0.02727,,0.0538,2.792,7.129,0.739
2025-09-05 09:00:00,,7.236,,,,0.7372,,1.358,0.4606,7.86,0.01562,0.00827,0.0148,0.000744,,0.02142,0.08316,,0.0757,,0.062,0.002995,0.2385,0.2952,0.02718,,0.0535,2.729,7.116,0.727
2025-09-05 10:00:00,,7.259,,,,0.7356,,1.356,0.4598,7.84,0.01555,0.00822,0.01478,0.000746,,0.02138,0.08294,,0.0757,,0.062,0.002984,0.2387,0.2946,0.0272,,0.0533,2.741,7.133,0.727
2025-09-05 11:00:00,,7.21,,,,0.7315,,1.351,0.4604,7.84,0.01562,0.00823,0.01479,0.000743,,0.02137,0.08294,,0.0759,,0.0622,0.00299,0.239,0.2946,0.02717,,0.0534,2.734,7.12,0.729
2025-09-05 12:00:00,,7.172,,,,0.729,,1.353,0.4599,7.84,0.01559,0.00825,0.01478,0.000745,,0.02136,0.08292,,0.076,,0.0619,0.002989,0.2388,0.2951,0.02721,,0.0533,2.734,7.157,0.731
2025-09-05 13:00:00,,7.166,,,,0.7373,,1.365,0.4617,7.92,0.0157,0.00832,0.01494,0.000753,,0.02152,0.0838,,0.0761,,0.0625,0.003026,0.2419,0.2998,0.02679,,0.054,2.753,7.225,0.734
2025-09-05 14:00:00,,7.188,,,,0.7344,,1.36,0.4625,7.92,0.01588,0.00829,0.01492,0.000747,,0.02148,0.08415,,0.0758,,0.0623,0.003013,0.241,0.2984,0.02673,,0.0539,2.74,7.254,0.731
2025-09-05 15:00:00,,7.208,,,,0.7435,,1.322,0.4516,7.71,0.01527,0.00809,0.01458,0.000729,,0.02128,0.08202,,0.074,,0.0608,0.002939,0.2338,0.2898,0.02597,,0.0524,2.663,7.043,0.707
2025-09-05 16:00:00,,7.214,,,,0.7419,,1.332,0.4563,7.75,0.01532,0.00813,0.01465,0.000732,,0.02112,0.0823,,0.0746,,0.0614,0.002954,0.2355,0.2921,0.02564,,0.0526,2.673,7.09,0.715
2025-09-05 17:00:00,,7.208,,,,0.736,,1.332,0.4544,7.79,0.01525,0.00813,0.01465,0.000733,,0.02109,0.0824,,0.0744,,0.0612,0.00296,0.2362,0.2906,0.02531,,0.0525,2.683,7.145,0.719
2025-09-05 18:00:00,,7.197,,,,0.7344,,1.33,0.4542,7.78,0.01513,0.00812,0.01462,0.000731,,0.02097,0.08248,,0.0743,,0.0615,0.002952,0.235,0.29,0.02536,,0.0523,2.666,7.114,0.719
2025-09-05 19:00:00,,7.185,,,,0.7347,,1.338,0.4559,7.84,0.01519,0.00815,0.01472,0.000739,,0.02103,0.08281,,0.0751,,0.0618,0.002973,0.237,0.2914,0.02556,,0.0527,2.692,7.155,0.722
2025-09-05 20:00:00,,7.189,,,,0.7333,,1.339,0.4572,7.85,0.01529,0.00816,0.01475,0.00074,,0.02109,0.08273,,0.0755,,0.0619,0.002973,0.2376,0.2925,0.02568,,0.0528,2.717,7.178,0.725
2025-09-05 21:00:00,,7.208,,,,0.7401,,1.345,0.4584,7.87,0.01534,0.00818,0.01477,0.000745,,0.02123,0.08324,,0.0755,,0.062,0.002989,0.2388,0.2954,0.02573,,0.0532,2.714,7.239,0.731
2025-09-05 22:00:00,,7.232,,,,0.7376,,1.331,0.4569,7.83,0.01526,0.0082,0.01468,0.000738,,0.02114,0.08289,,0.0755,,0.0619,0.002967,0.2378,0.293,0.02557,,0.0529,2.688,7.182,0.725
2025-09-05 23:00:00,,7.216,,,,0.7484,,1.334,0.4575,7.84,0.01534,0.00819,0.01475,0.000742,,0.02114,0.08293,,0.0758,,0.0621,0.002985,0.2384,0.2949,0.02559,,0.0531,2.702,7.218,0.727
2025-09-06 00:00:00,,7.24,,,,0.7481,,1.329,0.4567,7.84,0.01535,0.0082,0.01473,0.000739,,0.02111,0.08305,,0.0758,,0.0621,0.00298,0.2387,0.2942,0.02555,,0.053,2.722,7.213,0.726
2025-09-06 01:00:00,,7.236,,,,0.7523,,1.329,0.4565,7.84,0.01544,0.00822,0.01471,0.000743,,0.02111,0.08296,,0.0759,,0.0625,0.002985,0.2393,0.2945,0.02578,,0.0531,2.714,7.272,0.731
2025-09-06 02:00:00,,7.252,,,,0.7595,,1.333,0.4559,7.89,0.01545,0.00821,0.01472,0.00074,,0.02114,0.08296,,0.0761,,0.0625,0.002985,0.2395,0.295,0.02597,,0.0532,2.761,7.287,0.727
2025-09-06 03:00:00,,7.252,,,,0.7592,,1.333,0.4554,7.89,0.01545,0.0082,0.01472,0.000741,,0.02114,0.08293,,0.0759,,0.0624,0.00298,0.2387,0.2949,0.026,,0.053,2.781,7.258,0.73
2025-09-06 04:00:00,,7.258,,,,0.7548,,1.331,0.4561,7.9,0.0155,0.00822,0.01472,0.000741,,0.02119,0.08272,,0.0758,,0.0623,0.002979,0.2391,0.294,0.02577,,0.0531,2.797,7.275,0.73
2025-09-06 05:00:00,,7.249,,,,0.7429,,1.325,0.4546,7.88,0.0153,0.00819,0.01467,0.000735,,0.02108,0.08269,,0.077,,0.0621,0.002969,0.2374,0.2928,0.0257,,0.0528,2.78,7.21,0.728
2025-09-06 06:00:00,,7.211,,,,0.747,,1.32,0.452,7.82,0.0152,0.00815,0.01462,0.000732,,0.02107,0.08208,,0.077,,0.0619,0.002958,0.2363,0.2898,0.02561,,0.0526,2.764,7.164,0.723
2025-09-06 07:00:00,,7.191,,,,0.7462,,1.321,0.4538,7.96,0.0153,0.00814,0.01463,0.000733,,0.02111,0.08219,,0.0775,,0.0618,0.002963,0.2365,0.2905,0.02548,,0.0526,2.793,7.158,0.725
2025-09-06 08:00:00,,7.132,,,,0.7498,,1.321,0.4526,7.86,0.01524,0.00815,0.01463,0.000731,,0.02114,0.08216,,0.0772,,0.0618,0.002971,0.2368,0.2911,0.02554,,0.0526,2.776,7.163,0.723
2025-09-06 09:00:00,,7.096,,,,0.7566,,1.319,0.4523,7.86,0.01523,0.00812,0.01461,0.00073,,0.02107,0.08226,,0.0777,,0.0618,0.002978,0.2363,0.2911,0.02546,,0.0527,2.763,7.129,0.722
2025-09-06 10:00:00,,7.067,,,,0.7485,,1.31,0.4493,7.84,0.01515,0.00808,0.01458,0.000727,,0.02105,0.08199,,0.0771,,0.0616,0.00297,0.2352,0.2893,0.02553,,0.0523,2.721,7.121,0.715
2025-09-06 11:00:00,,7.078,,,,0.7588,,1.311,0.4516,7.86,0.01531,0.00813,0.01461,0.000731,,0.02104,0.08223,,0.0777,,0.0617,0.002974,0.2367,0.2906,0.02555,,0.0526,2.72,7.152,0.732
2025-09-06 12:00:00,,7.109,,,,0.7547,,1.31,0.453,7.83,0.0153,0.0081,0.0146,0.00073,,0.02095,0.08241,,0.0775,,0.0616,0.002971,0.237,0.2904,0.02562,,0.0526,2.737,7.139,0.754
2025-09-06 13:00:00,,7.095,,,,0.7655,,1.308,0.4523,7.78,0.01521,0.00811,0.01454,0.000728,,0.02066,0.08276,,0.0765,,0.062,0.002969,0.2359,0.2892,0.02547,,0.0524,2.729,7.108,0.733
2025-09-06 14:00:00,,7.091,,,,0.7593,,1.309,0.4516,7.84,0.01525,0.00811,0.01455,0.000727,,0.0206,0.08228,,0.0762,,0.0638,0.002954,0.2364,0.2902,0.02552,,0.0524,2.729,7.127,0.732
2025-09-06 15:00:00,,7.098,,,,0.7669,,1.316,0.4556,7.97,0.01537,0.00816,0.01464,0.000733,,0.02048,0.08293,,0.0767,,0.0633,0.002965,0.2394,0.2917,0.02552,,0.0527,2.731,7.151,0.74
2025-09-06 16:00:00,,7.1,,,,0.766,,1.305,0.452,7.88,0.01525,0.00811,0.01453,0.000724,,0.02023,0.08221,,0.0756,,0.0629,0.00295,0.2367,0.2892,0.02538,,0.0525,2.696,7.098,0.737
2025-09-06 17:00:00,,7.137,,,,0.7715,,1.318,0.4545,7.86,0.0153,0.00814,0.01458,0.000733,,0.02021,0.08254,,0.0769,,0.0627,0.002954,0.2381,0.2907,0.02537,,0.0528,2.71,7.147,0.741
2025-09-06 18:00:00,,7.144,,,,0.7615,,1.35,0.4537,7.84,0.01526,0.00816,0.01452,0.000728,,0.02004,0.08212,,0.0763,,0.0618,0.002939,0.2374,0.2888,0.02536,,0.0528,2.7,7.108,0.74
2025-09-06 19:00:00,,7.128,,,,0.7607,,1.329,0.4535,7.85,0.01524,0.00815,0.01452,0.00073,,0.02019,0.08206,,0.0761,,0.0622,0.002936,0.2376,0.2888,0.02526,,0.0527,2.704,7.117,0.74
2025-09-06 20:00:00,,7.125,,,,0.7567,,1.315,0.451,7.79,0.01513,0.00807,0.01448,0.000722,,0.02018,0.08194,,0.0752,,0.0616,0.00293,0.236,0.2869,0.02523,,0.0522,2.687,7.08,0.738
2025-09-06 21:00:00,,7.115,,,,0.7633,,1.33,0.4535,7.81,0.01521,0.00809,0.01458,0.00073,,0.02001,0.08224,,0.0753,,0.0625,0.002934,0.238,0.2883,0.0253,,0.0525,2.685,7.136,0.749
2025-09-06 22:00:00,,7.09,,,,0.767,,1.333,0.4514,7.8,0.01519,0.00809,0.01456,0.000729,,0.01927,0.08251,,0.0761,,0.0623,0.002933,0.2376,0.2883,0.02526,,0.0523,2.685,7.132,0.749
2025-09-06 23:00:00,,7.096,,,,0.7602,,1.334,0.4519,7.79,0.01517,0.00809,0.01455,0.000729,,0.01933,0.08245,,0.0787,,0.0626,0.002939,0.2379,0.2886,0.02522,,0.0523,2.689,7.14,0.748
2025-09-07 00:00:00,,7.104,,,,0.7672,,1.339,0.4529,7.8,0.01523,0.00812,0.01457,0.000728,,0.01963,0.08262,,0.0786,,0.0625,0.002945,0.2383,0.2886,0.02506,,0.0524,2.694,7.21,0.746
2025-09-07 01:00:00,,7.089,,,,0.7646,,1.35,0.4536,7.84,0.01531,0.00816,0.01467,0.000734,,0.02013,0.08286,,0.0783,,0.0632,0.002954,0.239,0.2894,0.0251,,0.0524,2.687,7.208,0.756
2025-09-07 02:00:00,,7.073,,,,0.7731,,1.344,0.4562,7.86,0.01538,0.00819,0.01471,0.00074,,0.02013,0.08313,,0.078,,0.0637,0.002959,0.2401,0.2902,0.02527,,0.0528,2.704,7.271,0.753
2025-09-07 03:00:00,,7.078,,,,0.7707,,1.354,0.4562,7.89,0.01543,0.0082,0.01476,0.000742,,0.02055,0.08298,,0.0776,,0.0637,0.002962,0.2425,0.2913,0.02536,,0.0529,2.695,7.384,0.758
2025-09-07 04:00:00,,7.089,,,,0.7707,,1.357,0.456,7.9,0.01553,0.00821,0.01477,0.00074,,0.02055,0.083,,0.0774,,0.0637,0.002959,0.2416,0.2913,0.0254,,0.0528,2.697,7.414,0.753
2025-09-07 05:00:00,,7.097,,,,0.7693,,1.359,0.455,7.89,0.01553,0.00822,0.01478,0.000738,,0.02055,0.08297,,0.077,,0.0638,0.002961,0.2428,0.2918,0.02534,,0.0529,2.689,7.326,0.754
2025-09-07 06:00:00,,7.04,,,,0.771,,1.365,0.4549,7.89,0.01552,0.00826,0.01479,0.000739,,0.02053,0.08319,,0.0769,,0.0639,0.002974,0.2434,0.2933,0.02544,,0.0528,2.705,7.316,0.753
2025-09-07 07:00:00,,6.997,,,,0.7641,,1.358,0.4552,7.86,0.01542,0.00824,0.01472,0.000737,,0.02062,0.08297,,0.0769,,0.0634,0.002962,0.2421,0.2912,0.02534,,0.0526,2.695,7.265,0.748
2025-09-07 08:00:00,,7.016,,,,0.7614,,1.36,0.4554,7.86,0.01537,0.00823,0.0147,0.000737,,0.02059,0.08261,,0.0766,,0.0633,0.002961,0.2415,0.2908,0.02537,,0.0526,2.691,7.252,0.75
2025-09-07 09:00:00,,7.017,,,,0.7685,,1.36,0.4568,7.88,0.01544,0.00825,0.01474,0.000738,,0.02059,0.08323,,0.077,,0.0631,0.002972,0.2422,0.2922,0.02546,,0.0528,2.691,7.274,0.756
2025-09-07 10:00:00,,6.987,,,,0.7733,,1.348,0.4554,7.85,0.01532,0.00823,0.01472,0.000738,,0.02067,0.08264,,0.0763,,0.063,0.002962,0.2409,0.2905,0.02541,,0.0527,2.687,7.263,0.747
2025-09-07 11:00:00,,6.981,,,,0.7743,,1.353,0.4558,7.83,0.01535,0.00822,0.01473,0.000738,,0.02072,0.08271,,0.0768,,0.0629,0.002967,0.2412,0.2917,0.02558,,0.0529,2.697,7.289,0.75
2025-09-07 12:00:00,,7.017,,,,0.7738,,1.358,0.4567,7.85,0.0155,0.00823,0.01476,0.000743,,0.02074,0.08311,,0.077,,0.063,0.002973,0.2421,0.2931,0.02573,,0.053,2.699,7.312,0.751
2025-09-07 13:00:00,,7.031,,,,0.7713,,1.357,0.4572,7.85,0.01547,0.00823,0.01475,0.00074,,0.02076,0.08318,,0.0773,,0.0633,0.002968,0.2421,0.2923,0.02585,,0.053,2.688,7.274,0.744
2025-09-07 14:00:00,,7.075,,,,0.758,,1.36,0.458,7.84,0.01547,0.00823,0.01472,0.00074,,0.02101,0.08307,,0.0772,,0.0631,0.002972,0.2421,0.2931,0.02595,,0.0531,2.69,7.3,0.744
2025-09-07 15:00:00,,7.053,,,,0.761,,1.361,0.4573,7.86,0.01549,0.0082,0.0147,0.000737,,0.02114,0.08328,,0.0768,,0.063,0.002974,0.2416,0.2934,0.0262,,0.0531,2.692,7.277,0.743
2025-09-07 16:00:00,,7.086,,,,0.7596,,1.358,0.4559,7.86,0.01545,0.00821,0.01469,0.000738,,0.02097,0.08325,,0.0775,,0.0631,0.00297,0.2419,0.2932,0.02613,,0.053,2.677,7.252,0.74
2025-09-07 17:00:00,,7.095,,,,0.7523,,1.351,0.4542,7.86,0.01543,0.00817,0.01465,0.000735,,0.02099,0.08315,,0.077,,0.0633,0.00296,0.2415,0.2921,0.02654,,0.053,2.672,7.239,0.742
2025-09-07 18:00:00,,7.055,,,,0.7469,,1.344,0.4533,7.85,0.01533,0.00816,0.0146,0.000729,,0.0211,0.08349,,0.0766,,0.0627,0.002946,0.2399,0.2902,0.02662,,0.0527,2.662,7.224,0.737
2025-09-07 19:00:00,,7.013,,,,0.7335,,1.339,0.4515,7.79,0.01525,0.00815,0.01459,0.000727,,0.02102,0.08325,,0.0768,,0.0625,0.00295,0.2392,0.2891,0.0264,,0.0525,2.666,7.213,0.738
2025-09-07 20:00:00,,7.017,,,,0.7348,,1.34,0.4519,7.75,0.01536,0.00817,0.01461,0.00073,,0.02088,0.08363,,0.0764,,0.0628,0.002961,0.2397,0.2872,0.02657,,0.0524,2.674,7.22,0.738
2025-09-07 21:00:00,,6.992,,,,0.7329,,1.341,0.451,7.77,0.0153,0.00819,0.01462,0.00073,,0.02096,0.08337,,0.0866,,0.0626,0.002962,0.241,0.2834,0.02678,,0.0526,2.676,7.242,0.746
2025-09-07 22:00:00,,7.023,,,,0.7363,,1.34,0.4538,7.82,0.01533,0.00819,0.01464,0.000731,,0.021,0.08358,,0.0842,,0.0627,0.002967,0.2412,0.2847,0.0267,,0.0528,2.676,7.254,0.743
2025-09-07 23:00:00,,7.041,,,,0.7352,,1.347,0.4565,7.89,0.01546,0.00823,0.0147,0.000738,,0.02097,0.08408,,0.0835,,0.0629,0.002979,0.242,0.2872,0.02683,,0.0529,2.693,7.307,0.745
2025-09-08 00:00:00,,6.996,,,,0.736,,1.347,0.457,7.86,0.01551,0.00824,0.01468,0.000736,,0.02108,0.0843,,0.0828,,0.0637,0.002979,0.2428,0.2878,0.02677,,0.0529,2.697,7.286,0.743
2025-09-08 01:00:00,,6.966,,,,0.7354,,1.348,0.4552,7.84,0.01542,0.00824,0.01467,0.000736,,0.02097,0.0842,,0.0822,,0.0634,0.002968,0.2418,0.2874,0.02657,,0.0527,2.663,7.267,0.739
2025-09-08 02:00:00,,6.956,,,,0.7378,,1.343,0.4546,7.85,0.01538,0.00825,0.01467,0.000732,,0.02095,0.08366,,0.0832,,0.0638,0.002965,0.2415,0.2874,0.02634,,0.0525,2.647,7.291,0.741
2025-09-08 03:00:00,,6.977,,,,0.7444,,1.358,0.4573,7.94,0.01556,0.0083,0.01477,0.000743,,0.02103,0.08438,,0.0836,,0.064,0.002984,0.244,0.2904,0.02637,,0.0531,2.675,7.373,0.752
2025-09-08 04:00:00,,7.021,,,,0.7484,,1.361,0.4587,7.94,0.01564,0.00832,0.01479,0.000742,,0.02097,0.08471,,0.0824,,0.0639,0.00298,0.2454,0.2913,0.02646,,0.0531,2.672,7.369,0.751
2025-09-08 05:00:00,,7.004,,,,0.7485,,1.353,0.4564,7.91,0.01552,0.00831,0.01472,0.000738,,0.021,0.08386,,0.0816,,0.0645,0.002969,0.2439,0.2904,0.02661,,0.0529,2.657,7.328,0.749
2025-09-08 06:00:00,,6.982,,,,0.7409,,1.355,0.4563,7.94,0.01547,0.0083,0.01477,0.000736,,0.02099,0.08393,,0.0812,,0.0654,0.002972,0.2434,0.2918,0.02637,,0.0529,2.66,7.337,0.75
2025-09-08 07:00:00,,7.007,,,,0.7429,,1.356,0.4557,7.91,0.01547,0.00829,0.01473,0.000738,,0.02099,0.08379,,0.0815,,0.0655,0.002969,0.2438,0.2908,0.02631,,0.053,2.659,7.344,0.749
2025-09-08 08:00:00,,7.007,,,,0.7444,,1.353,0.4562,7.9,0.01551,0.00827,0.01473,0.000737,,0.02095,0.08348,,0.0835,,0.0645,0.002967,0.2432,0.2907,0.02631,,0.0528,2.659,7.337,0.744
2025-09-08 09:00:00,,6.987,,,,0.7468,,1.362,0.4574,7.95,0.01567,0.00833,0.0148,0.000742,,0.02109,0.08394,,0.0819,,0.0642,0.002978,0.2439,0.2924,0.02651,,0.0531,2.67,7.369,0.746
2025-09-08 10:00:00,,7.011,,,,0.75,,1.366,0.4604,7.97,0.01575,0.00834,0.01488,0.000749,,0.02116,0.08412,,0.0817,,0.0645,0.002987,0.246,0.2929,0.02656,,0.0533,2.678,7.408,0.751
2025-09-08 11:00:00,,6.988,,,,0.7479,,1.36,0.4584,7.91,0.01571,0.00834,0.0149,0.000753,,0.02104,0.08412,,0.0807,,0.0648,0.002993,0.2455,0.2929,0.02656,,0.0534,2.678,7.387,0.745
2025-09-08 12:00:00,,6.989,,,,0.7453,,1.358,0.4592,7.94,0.01568,0.00834,0.01483,0.000752,,0.02104,0.08412,,0.0811,,0.0651,0.002992,0.2459,0.293,0.02642,,0.0536,2.673,7.389,0.744
2025-09-08 13:00:00,,6.984,,,,0.7435,,1.357,0.4595,7.98,0.01571,0.00835,0.01489,0.000755,,0.02108,0.08422,,0.0815,,0.0657,0.002999,0.2462,0.2938,0.02656,,0.0539,2.668,7.388,0.748
2025-09-08 14:00:00,,6.99,,,,0.7356,,1.358,0.4558,7.96,0.0157,0.00837,0.01485,0.000748,,0.02114,0.08423,,0.0811,,0.0646,0.002986,0.2449,0.294,0.02651,,0.0538,2.667,7.357,0.742
2025-09-08 15:00:00,,6.984,,,,0.7377,,1.375,0.4597,8.01,0.01585,0.00841,0.01499,0.000758,,0.0211,0.08485,,0.0814,,0.0652,0.003009,0.2478,0.2986,0.02652,,0.0541,2.696,7.422,0.748
2025-09-08 16:00:00,,7.006,,,,0.7448,,1.374,0.459,8.03,0.01597,0.00846,0.01506,0.000761,,0.0212,0.08528,,0.0818,,0.0656,0.00301,0.2486,0.2995,0.02658,,0.0545,2.7,7.42,0.749
2025-09-08 17:00:00,,7.012,,,,0.7355,,1.367,0.4579,7.93,0.01589,0.00842,0.01504,0.000752,,0.02123,0.08486,,0.0811,,0.0656,0.002999,0.248,0.2982,0.02668,,0.0549,2.703,7.403,0.749
2025-09-08 18:00:00,,7.005,,,,0.7347,,1.369,0.457,7.93,0.01581,0.00836,0.01505,0.000754,,0.02114,0.08502,,0.0809,,0.0653,0.002997,0.2472,0.2981,0.02663,,0.0544,2.689,7.399,0.747
2025-09-08 19:00:00,,7.04,,,,0.7422,,1.37,0.4587,7.95,0.01598,0.0084,0.01509,0.000758,,0.02111,0.08551,,0.0812,,0.0655,0.003005,0.2481,0.2995,0.0268,,0.0542,2.688,7.416,0.749
2025-09-08 20:00:00,,7.032,,,,0.7354,,1.359,0.456,7.91,0.01579,0.00834,0.01506,0.000754,,0.02107,0.08512,,0.0802,,0.0645,0.002996,0.2463,0.2977,0.02683,,0.0535,2.67,7.36,0.741
2025-09-08 21:00:00,,7.028,,,,0.7372,,1.356,0.4555,7.89,0.01573,0.00836,0.01495,0.000752,,0.02107,0.08464,,0.0795,,0.0642,0.002991,0.2459,0.2964,0.0271,,0.0533,2.667,7.333,0.74
2025-09-08 22:00:00,,7.013,,,,0.7404,,1.366,0.4582,7.92,0.01588,0.00836,0.01509,0.000757,,0.02112,0.08524,,0.0792,,0.0648,0.003014,0.2474,0.2995,0.02725,,0.0537,2.694,7.395,0.746
2025-09-08 23:00:00,,6.992,,,,0.7432,,1.368,0.4592,7.93,0.01586,0.00834,0.01509,0.000758,,0.02111,0.08486,,0.0793,,0.0642,0.00302,0.2477,0.2995,0.02714,,0.0534,2.712,7.382,0.743
2025-09-09 00:00:00,,7.009,,,,0.7434,,1.367,0.4591,7.94,0.01592,0.00837,0.01508,0.000758,,0.02113,0.08547,,0.0807,,0.0642,0.003013,0.2475,0.2998,0.02695,,0.0537,2.716,7.376,0.744
2025-09-09 01:00:00,,7.018,,,,0.7468,,1.379,0.4586,7.96,0.01591,0.00841,0.01511,0.000763,,0.02107,0.08485,,0.0814,,0.0646,0.003017,0.2485,0.3007,0.0271,,0.0538,2.688,7.443,0.753
2025-09-09 02:00:00,,7.025,,,,0.7499,,1.367,0.4587,7.89,0.01592,0.00845,0.01517,0.000758,,0.02104,0.08483,,0.0809,,0.0643,0.003013,0.2475,0.301,0.02678,,0.0537,2.667,7.408,0.749
2025-09-09 03:00:00,,7.023,,,,0.7386,,1.355,0.4549,7.86,0.0158,0.00842,0.01501,0.000755,,0.021,0.08431,,0.0804,,0.0639,0.003012,0.2446,0.3002,0.02648,,0.0533,2.643,7.361,0.739
2025-09-09 04:00:00,,7.034,,,,0.7458,,1.373,0.4604,7.97,0.01604,0.00849,0.01525,0.00076,,0.02102,0.08492,,0.0805,,0.0644,0.003032,0.2487,0.3053,0.02658,,0.054,2.658,7.462,0.751
2025-09-09 05:00:00,,7.04,,,,0.7472,,1.373,0.4625,7.98,0.01619,0.00849,0.01537,0.00076,,0.02101,0.0855,,0.0799,,0.0647,0.003031,0.2497,0.3044,0.02661,,0.0544,2.669,7.459,0.754
2025-09-09 06:00:00,,7.031,,,,0.7549,,1.382,0.4632,8.0,0.01623,0.00859,0.01532,0.000762,,0.02102,0.0857,,0.0799,,0.0648,0.003037,0.2511,0.3058,0.02677,,0.0547,2.672,7.479,0.759
2025-09-09 07:00:00,,7.078,,,,0.7665,,1.4,0.4661,8.07,0.01625,0.00863,0.01552,0.000775,,0.02124,0.08587,,0.0813,,0.0658,0.003055,0.257,0.311,0.02702,,0.055,2.694,7.553,0.769
